,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request,constraint,collections_events_type,user,collection_name,collection_logical_name,start_after_collection_ids,vertical_scaling,scheduler,start_time,end_time,average_usage,maximum_usage,random_sample_usage,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cpu_usage_distribution,tail_cpu_usage_distribution,cluster,event,failed
27,1972894784798,2,236368116431,0,0,0,0,14858,27145690,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,EVN94d9fIFzR7ApTSdBG8VyV7YEmR+GB2LpjJ7QtWlM=,uXg7PS0QinS0hu2jPMkHebkDJpZMywmqm/pOwvdFE5s=,[],1.0,0.0,2103600000000,2103900000000,"{'cpus': 0.00015163421630859375, 'memory': 0.0006961822509765625}","{'cpus': 0.000965118408203125, 'memory': 0.000698089599609375}","{'cpus': 0.00016021728515625, 'memory': None}",0.006683349609375,1.1444091796875e-05,4.202824115753174,0.0149781927466392,1.0,"[0.00010586 0.00011063 0.00011539 0.00012112 0.00012589 0.00013161
 0.00014687 0.00016403 0.00018311 0.00020885 0.00096607]","[0.00021172 0.00021458 0.00021648 0.00021935 0.0002346  0.00025654
 0.00027847 0.00030041 0.00032997]",5,FAIL,1
28,49875509650,6,454520770906,0,1,116,0,814,16458020816,"{'cpus': 0.01629638671875, 'memory': 0.003383636474609375}",[],6,p8OV+3HkL8g1uZ11dkCrMGCfAcRJerNDEbjByNP8mcY=,NcT13d7u6Tqsoalsolc+atqUXzKaIvVxt3iaeH2mfiM=,hIeqVvuzPwTMECrlkuOctN3nGqgux7njzTb6U+Sgp5c=,[],2.0,1.0,120300000000,120600000000,"{'cpus': 0.000518798828125, 'memory': 0.0026702880859375}","{'cpus': 0.0023345947265625, 'memory': 0.0026702880859375}","{'cpus': 0.000492095947265625, 'memory': None}",0.0050125122070312,0.0005407333374023,,,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],2,SCHEDULE,0
29,1456976341842,6,755686677250,0,0,105,0,7590,21471662832,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2.0,1.0,1447200000000,1447500000000,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.0032501220703125,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
30,347043067005,5,784956094732,2,0,360,698302721875,1549,19503490364,"{'cpus': 0.0139312744140625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,6lgugaM3R/5B+BxQatQ96l+Wm31Pep7p+aHc6GN5rtc=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,735574000000,735581000000,"{'cpus': 3.337860107421875e-05, 'memory': 1.1444091796875e-05}","{'cpus': 0.0002899169921875, 'memory': 7.43865966796875e-05}","{'cpus': 9.5367431640625e-07, 'memory': None}",0.0,0.0003986358642578,0.9051839113235474,0.0025854299310594,1.0,"[0.00000000e+00 0.00000000e+00 4.76837158e-06 1.23977661e-05
 2.00271606e-05 2.76565552e-05 3.52859497e-05 4.29153442e-05
 7.05718994e-05 1.87873840e-04 1.87873840e-04]","[0.00018787 0.00018787 0.00018787 0.00018787 0.00018787 0.00018787
 0.00018787 0.00018787 0.00018787]",4,LOST,0
31,46830230745,0,294544747384,1,0,103,0,7770,217541768934,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}",[],0,DHJYL1IYxKn7+hgqicbUBV4/cAvCGBBmmpO+F9Rb1P4=,19SMgCt1aK90R6W4fqUiS5zCFCLX9WGFoY663Yencyk=,uTF49iJIJ/1iSywCxEeXcS9Q0ficGBx247YMAqAE4ZE=,[],1.0,1.0,1812600000000,1812900000000,"{'cpus': 0.0008907318115234375, 'memory': 0.00109100341796875}","{'cpus': 0.00299072265625, 'memory': 0.00110626220703125}","{'cpus': 0.0008020401000976562, 'memory': None}",0.0052108764648437,0.0003108978271484,2.847310781478882,0.0192807111889123,1.0,"[0.00064087 0.00072861 0.00076103 0.00078964 0.00081539 0.00084019
 0.00086308 0.00089073 0.0009346  0.0010891  0.00170898]","[0.00111198 0.00117683 0.00122452 0.00138092 0.00145531 0.00148773
 0.00152016 0.00160217 0.00165176]",8,ENABLE,0
32,0,2,36195154546,3,0,200,36195149360,4818,10511923865,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,+tvHHpU79T6KNqPFO5KYRfjslYLDrIq4QS+CQ98QCEY=,W2EAl+TlTx2am7UsIHxtNSTsgf4GnYKvWDGzLiHDnYg=,+8zjsRs5K5FJbYM2uEBMYG0SqqyM6WIsnMVkRIKCQxQ=,[],1.0,0.0,1988700000000,1989000000000,"{'cpus': 0.002574920654296875, 'memory': 0.00391387939453125}","{'cpus': 0.0139923095703125, 'memory': 0.00391387939453125}","{'cpus': 0.002742767333984375, 'memory': None}",0.0,0.000288963317871,3.4918112754821777,0.0270284600555896,1.0,"[0.00083542 0.00124359 0.00146675 0.00173378 0.00201035 0.00218201
 0.00244904 0.00274277 0.00313568 0.00421906 0.01399231]","[0.00447083 0.0045929  0.00479889 0.00514221 0.00532532 0.00556946
 0.00600433 0.00714874 0.01045227]",8,FAIL,1
33,1970458727091,0,236368116431,0,0,0,0,43387,18827640781,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,EVN94d9fIFzR7ApTSdBG8VyV7YEmR+GB2LpjJ7QtWlM=,uXg7PS0QinS0hu2jPMkHebkDJpZMywmqm/pOwvdFE5s=,[],1.0,0.0,2249100000000,2249400000000,"{'cpus': 0.0002002716064453125, 'memory': 0.0006771087646484375}","{'cpus': 0.0008182525634765625, 'memory': 0.00067901611328125}","{'cpus': 0.0004930496215820312, 'memory': None}",0.006683349609375,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,"[0.00013638 0.00014305 0.00015068 0.00015831 0.00016499 0.00017262
 0.00018597 0.00020313 0.00022125 0.00027275 0.00087166]","[0.00028133 0.00029087 0.00029945 0.00030804 0.00033474 0.00039577
 0.00049305 0.00051975 0.0005722 ]",5,ENABLE,0
34,2521770701475,6,327090859844,3,1,200,0,31,157006961547,"{'cpus': 0.0, 'memory': 0.0994873046875}",[],6,u+zKgEu6WWmeSpSr3KtTW7SrAqslzL27ceWoLUPgm6U=,xOzg89Pa566IYPB3400RBw/M1YHfmBtTUTNNu9Ho1dU=,MhqZTbK4ZnEr5h1BIhRj17VriHa85yfotxyh/YMxvZ4=,[],1.0,0.0,2506500000000,2506800000000,"{'cpus': 0.0004425048828125, 'memory': 0.00615692138671875}","{'cpus': 0.00545501708984375, 'memory': 0.00616455078125}","{'cpus': 0.000370025634765625, 'memory': None}",0.0994873046875,0.0006332397460937,,,1.0,"[0.00017071 0.00018215 0.00018787 0.00019455 0.00020123 0.00020695
 0.00021362 0.0002203  0.00026417 0.00038433 0.00534058]","[0.00040817 0.00045586 0.00053215 0.00054741 0.00056362 0.00063229
 0.00072289 0.00112724 0.0032196 ]",8,SCHEDULE,0
35,0,0,212549666260,1,0,117,0,3642,34254440201,"{'cpus': 0.00739288330078125, 'memory': 0.0106658935546875}",[],0,jW2GJpOlCheoSzGcwfmRjkjV6mYZo4DC43ej/X/OyjM=,dofW6DHLUdjD9tYkZ/hat2bA6+e2GD+yBwbpmUgPLks=,Q+ko0Cb6Sy8WkHKRTMcgJQz2RhdSkBtrNnARybcK4k8=,[],1.0,0.0,520231000000,520232000000,"{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': None}",0.0015621185302734,0.0,,,1.0,[],[],5,ENABLE,0
36,0,2,742309193032,0,0,103,0,932,5567043389,"{'cpus': 0.002025604248046875, 'memory': 0.001369476318359375}",[],2,f1agrBDO8vPOWqVOfdXzjn/FXlIpWCAleZE0kZwR9Dw=,OaUDGE9y5GYcFj/9P+4faJt67yzHYX//OoOnaCbwdMI=,dUiqtAAcjiie/WdnTQrCfJeJSu+toP5UDZPlhTJpCoY=,[],1.0,1.0,330000000000,330300000000,"{'cpus': 0.00010204315185546875, 'memory': 0.0004482269287109375}","{'cpus': 0.0005970001220703125, 'memory': 0.00044918060302734375}","{'cpus': 8.678436279296875e-05, 'memory': None}",0.0022773742675781,9.5367431640625e-07,2.353151798248291,0.0068508638069033,1.0,"[7.05718994e-05 7.43865967e-05 7.91549683e-05 8.39233398e-05
 8.96453857e-05 9.72747803e-05 1.05857849e-04 1.13487244e-04
 1.22070312e-04 1.30653381e-04 5.97953796e-04]","[0.00013065 0.00013161 0.00014114 0.0001545  0.00016689 0.0001812
 0.0001955  0.00021076 0.00026417]",4,FAIL,1
37,841608467990,5,382097962345,0,0,200,0,880,376665049364,"{'cpus': 0.0014972686767578125, 'memory': 0.0008554458618164062}",[],5,65cQTKg4RY0cw6wNHATarIqU6l5Yc2+sbFK5arfjCwk=,zpD9J3ZzovUudiyCQBvSpUJkdZlRof221D+fPljiVvM=,H5bzplCwVO8I4dsd2UoojkGpeVeWe1EnI4f1st/nXdY=,[],3.0,0.0,842400000000,842700000000,"{'cpus': 0.00017452239990234375, 'memory': 0.0013027191162109375}","{'cpus': 0.0007162094116210938, 'memory': 0.00130462646484375}","{'cpus': 0.0001697540283203125, 'memory': None}",0.0037765502929687,4.100799560546875e-05,4.69666051864624,0.0173966642469167,1.0,"[0.00011253 0.00013733 0.00014305 0.00014973 0.0001564  0.00016308
 0.00016975 0.00017643 0.00019741 0.00021839 0.00071526]","[0.00022125 0.00023079 0.00024128 0.00025082 0.00026131 0.00027561
 0.00029182 0.00030899 0.00034142]",1,LOST,0
38,1251271318656,2,116646838687,1,0,200,0,17,33179578311,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}",[],2,zmpRXVnbga1UZsXYDI1kovjFavrvXMEXoCac0B3oSE4=,qKgaTdS7qX1AXkM4j1iU5QW3jOiet4pcDU0ZUgPYK+c=,073MP4GwcDLt9pohYTMXAdH/L62t8+BOYI4h69cbrQM=,[],2.0,0.0,361200000000,361217000000,"{'cpus': 0.0019683837890625, 'memory': 0.0006999969482421875}","{'cpus': 0.00555419921875, 'memory': 0.000759124755859375}","{'cpus': 9.441375732421875e-05, 'memory': None}",0.006500244140625,0.0003204345703125,,,1.0,"[3.62396240e-05 5.53131104e-05 8.20159912e-05 1.02996826e-04
 1.23023987e-04 2.20298767e-04 6.95228577e-04 3.94439697e-03
 4.69970703e-03 5.24902344e-03 5.53894043e-03]","[0.00525665 0.00526428 0.00527191 0.00527954 0.00553894 0.00553894
 0.00553894 0.00553894 0.00553894]",3,FAIL,1
39,1383134305581,5,314637133793,2,0,360,261561487633,1269,287160285044,"{'cpus': 0.022308349609375, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,wbW7/XG4/CrDE9giJOJz9zo3el99aFE875q4fY8cTbE=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,1350000000000,1350300000000,"{'cpus': 0.0091552734375, 'memory': 0.00615692138671875}","{'cpus': 0.0689697265625, 'memory': 0.018829345703125}","{'cpus': 6.866455078125e-05, 'memory': None}",0.0,0.0008535385131835,1.544605016708374,0.0043360977433621,1.0,"[6.19888306e-05 2.01225281e-04 4.22477722e-04 6.75201416e-04
 4.50897217e-03 8.23974609e-03 1.03149414e-02 1.13525391e-02
 1.53198242e-02 2.17895508e-02 5.45654297e-02]","[0.02200317 0.02264404 0.02316284 0.02450562 0.0262146  0.02908325
 0.03033447 0.03271484 0.03656006]",8,LOST,0
40,2491085499338,6,324695453205,3,1,200,0,249,123151656457,"{'cpus': 0.06591796875, 'memory': 0.009765625}",[],6,jsKym0L3FlvkFQzZZHyht9i+Vm6XTsY2YzZj4/sDi9g=,St0VdhwYaGG/Hb+lGvo4e6qMuZIw7V8T88PrsCzE0cw=,G3GisqyQJcQNQE6mas79xnhZsDHcs0fL0vm6WqVw098=,[],2.0,0.0,2429400000000,2429700000000,"{'cpus': 0.01641845703125, 'memory': 0.0017452239990234375}","{'cpus': 0.03289794921875, 'memory': 0.0017452239990234375}","{'cpus': 0.015899658203125, 'memory': None}",0.009765625,0.0005474090576171,,,1.0,"[0.01065063 0.01303101 0.01426697 0.01493835 0.01557922 0.01623535
 0.01693726 0.01754761 0.01858521 0.01980591 0.0249939 ]","[0.01989746 0.02001953 0.02047729 0.0206604  0.02087402 0.02139282
 0.02206421 0.02294922 0.02383423]",8,SCHEDULE,0
41,409734022376,3,379491243491,1,0,103,0,3235,102983741786,"{'cpus': 0.002288818359375, 'memory': 0.004364013671875}",[],3,VhRskANtB0POa8bH7ANXbm44CNdwIsEjtfv+O8OwFEM=,DV0rAim0qIinUuhrqLjdDqDdTQ4dljfb+si3fNTB3Hk=,7v7xx6nhItWe39IUci6O9NkAId6A7l/qPBmLmjCPiRQ=,[],2.0,1.0,454200000000,454500000000,"{'cpus': 0.000667572021484375, 'memory': 0.00225830078125}","{'cpus': 0.0067901611328125, 'memory': 0.002300262451171875}","{'cpus': 0.002025604248046875, 'memory': None}",0.004364013671875,0.0002937316894531,3.1110587120056152,0.0185620952397584,1.0,"[0.00027561 0.00037098 0.00040054 0.00042343 0.00044632 0.00046921
 0.00049877 0.00056458 0.00069904 0.00099564 0.00682831]","[0.00107002 0.00112152 0.00136375 0.00145149 0.00175858 0.00206757
 0.00220108 0.00268555 0.00387573]",1,FINISH,0
42,97005291483,0,221495509609,2,0,360,221495381369,1367,4702654259,"{'cpus': 0.0084381103515625, 'memory': 0.0013027191162109375}",[],0,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,Kl7WbluvFFOhK3UA25IoljEUhvkXn3SO+8jkFeRkTtY=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,945782000000,945783000000,"{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': None}",0.0,1.1444091796875e-05,,,1.0,"[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07]","[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07]",7,ENABLE,0
43,0,2,6776392008,3,0,200,5643440312,607,169664968679,"{'cpus': 0.0, 'memory': 0.00597381591796875}",[],2,OoHenAUb6O5c5iDNKp9e3AGkjISuwQ1SHyxMOA96Clg=,x9l8apkT3ZqJMmag44y4ber2cH2D3mMsSO+U8PSHWbM=,KiOKi7pMbzw2GBGrVpZySMfWAw1iXtgQvSRM4z9150s=,[],2.0,0.0,1425600000000,1425900000000,"{'cpus': 0.00595855712890625, 'memory': 0.00373077392578125}","{'cpus': 0.0113067626953125, 'memory': 0.00376129150390625}","{'cpus': 0.00588226318359375, 'memory': None}",0.0,0.0009212493896484,2.9795963764190674,0.0242031756788492,1.0,"[0.0043869  0.00502777 0.00533295 0.00556946 0.00570679 0.00585938
 0.00601196 0.00618744 0.00650787 0.00720215 0.00875854]","[0.0072937  0.00737    0.00745392 0.00753021 0.00772858 0.00784302
 0.00790405 0.00805664 0.00845337]",7,FAIL,1
44,2024567099839,3,128073972032,2,0,25,0,246,174724516173,"{'cpus': 0.002521514892578125, 'memory': 0.000331878662109375}","[{'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Kgq16taSOgd2w4MdPfzHClxQoBcDdY4+DwIKKSewaHM=', 'relation': 1}]",3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,gJbjbs4KLLIZhTU3En3DHRCIiTA9/0bDdleivHFYqZE=,QATfXKMNh8m+ZhYHDCORSzn7iqvj65tAVYb5LAkgDXY=,[],3.0,0.0,2565900000000,2566200000000,"{'cpus': 0.00141143798828125, 'memory': 0.00028324127197265625}","{'cpus': 0.003871917724609375, 'memory': 0.000301361083984375}","{'cpus': 0.00140380859375, 'memory': None}",0.000441551208496,0.0,1.49482524394989,0.0083450116217136,1.0,"[0.00104332 0.00116158 0.0012188  0.00126457 0.00130844 0.00136375
 0.00140762 0.0014801  0.00157356 0.00174904 0.0038681 ]","[0.0017643  0.00178528 0.00180817 0.00184059 0.00188065 0.00191689
 0.00196075 0.0020256  0.00211334]",3,FINISH,0
45,1765133363218,0,320177399264,2,0,200,0,3163,2458319344,"{'cpus': 0.00688934326171875, 'memory': 0.010894775390625}",[],0,37PCLcw7Pk+5gWx69UDz5rMdS11rIzMiH4tmy3q9KD0=,+C/9cDtH6W2v356nfBJ//m6WemW+nHo4PYc/5LnX3cI=,SMWeTqWUC1cS5n78mMGLIih7UJ4/soj+6aYdgJKfX4g=,[],1.0,0.0,868500000000,868800000000,"{'cpus': 0.0085601806640625, 'memory': 0.0097198486328125}","{'cpus': 0.01953125, 'memory': 0.009857177734375}","{'cpus': 0.0089111328125, 'memory': None}",0.010894775390625,0.0006847381591796,0.8424055576324463,0.0033952759113162,1.0,"[0.00725555 0.00822449 0.00834656 0.00840759 0.00846863 0.00852966
 0.0085907  0.00869751 0.00881958 0.00895691 0.01312256]","[0.00897217 0.00897217 0.00898743 0.00900269 0.00901794 0.00904846
 0.00909424 0.00915527 0.00938416]",1,ENABLE,0
46,1675729190204,0,793077145663,1,0,200,0,10445,83416752368,"{'cpus': 0.0004405975341796875, 'memory': 0.0094757080078125}",[],0,+pEi4UWjK+Z87VFhehFntjxliEHRzmohnK5X1T3UYZU=,qUXSS0Bw4MplmRsUV2s5Yynac4Cx+QnDgPLYvThfxbI=,m7aG8/mdSeD/xVbsVG/mjPvwdQcwrUFV/ItuFXQ8oto=,[],3.0,0.0,951900000000,952200000000,"{'cpus': 0.000156402587890625, 'memory': 0.0087127685546875}","{'cpus': 0.0008792877197265625, 'memory': 0.0087127685546875}","{'cpus': 0.00015163421630859375, 'memory': None}",0.0094757080078125,9.5367431640625e-07,4.643306732177734,0.014274007640779,1.0,"[0.00010777 0.00011539 0.00012398 0.00013161 0.00013924 0.00014782
 0.0001564  0.00016403 0.00017262 0.00020599 0.0008812 ]","[0.00021076 0.00021648 0.00022602 0.00024223 0.0002594  0.00027943
 0.00030136 0.00035286 0.00038528]",4,ENABLE,0
47,0,0,2399970864,3,0,200,2399969941,3011,21392954124,"{'cpus': 0.003520965576171875, 'memory': 0.00409698486328125}",[],0,HPPQSI0kZzeIvGJBaRD/DqDVKFEVdFseri0QSt2QEqM=,bX46tORbo3UZJZlGYLiPLGZw4TXBNYfAajTjFZcUdSk=,hPCrfFCmwYkhnRTAc+FXXJ9+LriSJhGNi137guVN/RU=,[],1.0,0.0,1813500000000,1813800000000,"{'cpus': 0.0005779266357421875, 'memory': 0.0010986328125}","{'cpus': 0.003078460693359375, 'memory': 0.001102447509765625}","{'cpus': 0.0006875991821289062, 'memory': None}",0.0,0.0003385543823242,2.237971782684326,0.0130750555545091,1.0,"[0.00039673 0.00044537 0.00046158 0.00047874 0.00049877 0.00051975
 0.00055122 0.00059128 0.00064373 0.0007515  0.00161552]","[0.00077057 0.00078869 0.00083923 0.00086594 0.00089455 0.00092888
 0.00101662 0.00108147 0.0014534 ]",6,ENABLE,0
48,65479712242,3,315267875644,0,0,0,0,5662,17782220117,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,rf9Nha/PURwaTpfZJpgJpLukwXuRATnyZhGjRQ4q/uU=,s+F9V4N4QK+WSX3vh3Ybqc2mFO2R3CWZR+TVzYHY6yQ=,[],1.0,0.0,39900000000,40200000000,"{'cpus': 0.00705718994140625, 'memory': 0.0010433197021484375}","{'cpus': 0.016754150390625, 'memory': 0.001079559326171875}","{'cpus': 0.00035953521728515625, 'memory': None}",0.0019798278808593,9.250640869140624e-05,1.6615785360336304,0.0120510151609778,1.0,"[0.00021172 0.00029087 0.00043011 0.00462341 0.00811768 0.00976562
 0.01025391 0.01052856 0.01078796 0.01109314 0.0118866 ]","[0.01112366 0.01116943 0.01119995 0.01123047 0.01126099 0.01130676
 0.01133728 0.01139832 0.01150513]",6,FINISH,0
49,0,2,71429569,3,1,200,0,263,86269168,"{'cpus': 0.0653076171875, 'memory': 0.03125}",[],2,+iyX5HUcQOQV5mUASrNLoNQJlMbHRmriS33GBzFYzNE=,HoFGWPGqMkKX31lDFKG6dxd3DKNjCVvAvEe6s1nTcDY=,/WQwlp4vsGD9Eao9mziTM+jLzHpTkGgLFHswzyPyirI=,[],1.0,0.0,522900000000,523200000000,"{'cpus': 0.029296875, 'memory': 0.018157958984375}","{'cpus': 0.0892333984375, 'memory': 0.0181884765625}","{'cpus': 0.03125, 'memory': None}",0.04595947265625,0.0002155303955078,,,1.0,"[0.025177   0.02658081 0.02703857 0.02740479 0.027771   0.02825928
 0.02865601 0.02923584 0.02993774 0.03405762 0.04162598]","[0.03631592 0.03674316 0.03710938 0.03753662 0.03808594 0.03869629
 0.03924561 0.03955078 0.03991699]",7,FAIL,1
50,1506548408918,6,358931119334,0,0,103,0,2257,8901900,"{'cpus': 0.0018482208251953125, 'memory': 0.0012454986572265625}",[],6,bIEfKw4txb2bIvwdWUnKf0wrWg3TY2zGk85oI4/bK8k=,vSz+QDcDPqTrYecdNXNiu2zil1xPxG438T2O07FtWf0=,4HqIL2VU8wRPFQBQGtCcPXOgq++k+HIy1zslemTxcak=,[],3.0,1.0,1504505000000,1504800000000,"{'cpus': 0.00109100341796875, 'memory': 0.0009822845458984375}","{'cpus': 0.00438690185546875, 'memory': 0.00098419189453125}","{'cpus': 0.0009717941284179688, 'memory': None}",0.0012702941894531,2.47955322265625e-05,3.5624489784240723,0.0332056209444999,1.0,"[0.00074959 0.00091553 0.00095177 0.00098038 0.00100708 0.00103569
 0.00106812 0.00110245 0.0011673  0.00136375 0.0018692 ]","[0.00142097 0.00146103 0.00149345 0.00152397 0.0015564  0.00159073
 0.00167656 0.00172043 0.00180626]",6,SCHEDULE,0
51,1941329480704,3,236368073537,0,0,0,0,4449,3302786606,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,Vbp3JT/q7SYMYNT3aBELWtL1K0xb2vcsIZ9/1LDaKLU=,Fe6mIB6KLbneMBPLgQG57IRnfNJDoMS+lal23U8AXAQ=,[],1.0,0.0,2157707000000,2157708000000,"{'cpus': 0.0, 'memory': 8.7738037109375e-05}","{'cpus': 0.0, 'memory': 8.7738037109375e-05}","{'cpus': 0.0, 'memory': None}",0.0026054382324218,1.9073486328125e-06,,,1.0,[],[],5,FINISH,0
52,1825518470135,6,156922393102,3,1,200,0,305,265112831,"{'cpus': 0.17431640625, 'memory': 0.078125}",[],6,2gwh2N93DvxPiKETGJp0PjHwb0QamDl8qQY/oZQnIQ8=,/M9qLV2lcf2/890WwpwhUo/O3rebkseSO4CKng6d4EY=,v5j2/iA1rjf07kWaEodNXYhQtcUebBgC+VcOF+mBnWo=,[],1.0,0.0,1008600000000,1008900000000,"{'cpus': 0.097900390625, 'memory': 0.0738525390625}","{'cpus': 0.30615234375, 'memory': 0.0750732421875}","{'cpus': 0.10107421875, 'memory': None}",0.078125,0.0005884170532226,,,1.0,"[0.06213379 0.07763672 0.08325195 0.08850098 0.09289551 0.09594727
 0.10070801 0.10473633 0.11047363 0.12207031 0.14916992]","[0.12268066 0.12329102 0.12475586 0.12670898 0.12890625 0.13085938
 0.13354492 0.13500977 0.13867188]",4,SCHEDULE,0
53,1996190907590,0,236368116431,0,0,0,0,16131,18828627042,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,EVN94d9fIFzR7ApTSdBG8VyV7YEmR+GB2LpjJ7QtWlM=,uXg7PS0QinS0hu2jPMkHebkDJpZMywmqm/pOwvdFE5s=,[],1.0,0.0,2249100000000,2249400000000,"{'cpus': 0.0002002716064453125, 'memory': 0.0006771087646484375}","{'cpus': 0.0008182525634765625, 'memory': 0.00067901611328125}","{'cpus': 0.0004930496215820312, 'memory': None}",0.006683349609375,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,"[0.00013638 0.00014305 0.00015068 0.00015831 0.00016499 0.00017262
 0.00018597 0.00020313 0.00022125 0.00027275 0.00087166]","[0.00028133 0.00029087 0.00029945 0.00030804 0.00033474 0.00039577
 0.00049305 0.00051975 0.0005722 ]",5,ENABLE,0
